label,name
Check,布莱恩特三角检查
Check,特伦德伦伯格试验
Check,托马斯试验
Check,拳叩试验
Check,望远镜试验
Check,内拉通线检查
Check,尼拉通线测量
Check,髂胫束紧张试验
Check,单腿站立试验
Check,踝反射
Check,骨髓显像
Check,骨盆内测量
Check,产科B超
Check,骨盆测量
Check,胎势
Check,颞下颌关节造影
Check,颞下颌关节检查
Check,CT血管成像
Check,餐叉畸形
Check,腕三角软骨挤压试验
Check,洛日埃征
Check,尿蛋氨酸（Met）
Check,胱氨酸
Check,滑液检查
Check,听力检查法
Check,维生素D（VitD）
Check,中指试验
Check,跟轴线测量
Check,足长轴与两踝连线的测量
Check,麦克马瑞试验
Check,扫描电子显微镜
Check,积液腺苷脱氢酶
Check,半蹲试验
Check,半月板损伤的体征
Check,蹲下试验
Check,夫欧契试验
Check,凯洛格-斯皮德试验
Check,膝关节过伸试验
Check,研磨试验
Check,一般摄片检查
Check,磁共振平扫
Check,骨密度测定
Check,屈腕试验
Check,伸腕试验
Check,屈指试验
Check,腰背部检查
Check,腰背痛体格检查
Check,儿童五官科检查
Check,动眼神经检查
Check,眼功能检查
Check,端坐伸膝试验
Check,红外热象图检查
Check,脑脊液动力学试验
Check,肘直线检查
Check,伸肘试验
Check,屈肘试验
Check,小指短屈肌肌力试验
Check,腰部活动度
Check,鼻窦检查
Check,感染免疫检测
Check,鼻粘膜及鼻腔分泌物
Check,外鼻检查
Check,鼻前庭
Check,细菌感染免疫检测
Check,口腔X光片检查
Check,鼓膜
Check,小指外展试验
Check,小指屈指试验
Check,花托试验
Check,拇指对掌试验
Check,鼻腔内镜检查
Check,鼻中隔
Check,抗肌球蛋白抗体
Check,耳部检查
Check,外耳道
Check,乳突
Check,呼吸动度
Check,血细胞分析仪
Check,骶髂关节检查法
Check,腰腿痛的感觉检查
Check,散瞳验光
Check,意识状态
Check,运动功能检查
Check,趾长伸肌肌力试验
Check,瞳孔反射
Check,厌氧菌检测
Check,头皮检查
Check,红细胞计数(RBC)
Check,屈氏试验
Check,尿血红蛋白定性
Check,尿血红蛋白（uHB）
Check,全身状态检查
Check,吞咽试验
Check,眼睑检查
Check,凝固酶试验
Check,皱缩红细胞
Check,酸碱度(pH)值测定
Check,血液黏度
Check,伸踝试验
Check,乳房触诊
Check,乳房活检
Check,乳房视诊
Check,局部显像
Check,纤维鼻咽镜
Check,全身显像
Check,人绒毛膜促性腺激素
Check,巩膜透照
Check,搔弹音
Check,胎盘泌乳素（PL）
Check,胰高血糖素
Check,碘黄试验
Check,子宫颈锥形切除术
Check,鳞状上皮细胞癌抗原（SCC）
Check,鳞状上皮细胞癌抗原
Check,C-myc基因（C-myc）
Check,99Tmc-MIBI甲状腺显像
Check,平面显像
Check,α2-妊娠相关蛋白
Check,卵巢肿瘤标记
Check,糖链抗原15-3
Check,糖链抗原125
Check,糖链抗原72-4
Check,癌抗原72-4（CA72-4）
Check,钼
Check,癌胚抗原（CEA）
Check,简易凝血酶生成试验
Check,优球蛋白的溶解时间
Check,优球蛋白溶解时间
Check,血浆D-二聚体测定
Check,血浆凝血酶原片段1+2检测
Check,血浆纤溶酶―抗纤溶酶复合物测定
Check,人绒毛膜促性腺激素（HCG）
Check,羊水白细胞
Check,自身免疫抗体检测
Check,肿瘤放射免疫显像（RII）
Check,脑脊液促甲状腺素
Check,阴茎动脉血压
Check,阴道细胞学检查
Check,盆腔和阴道B超
Check,子宫颈涂片测试
Check,盆腔MRI检查
Check,子宫内膜活检
Check,HCG半定量
Check,子宫颈黏液检查
Check,阴道分泌物涂片检查
Check,精子形态
Check,不孕的血型检查
Check,不孕不育检查
Check,不孕的生殖系统检查
Check,宫颈粘液相合试验
Check,输卵管镜
Check,阴道滴虫检查
Check,线索细胞
Check,妊娠试验
Check,尿妊娠胶乳凝集抑制试验
Check,腹部皮肤检查
Check,孕酮
Check,妇科常规检查
Check,宫颈分泌物培养
Check,阴道出血量检查
Check,乳房摄片
Check,阴道分泌物清洁度
Check,尺压试验
Check,子宫与附件肿块
Check,子宫及附件检查
Check,生育镜
Check,白带检查
Check,宫腔细菌培养
Check,生殖道分泌物培养
Check,75克葡萄糖耐量检查
Check,50克葡萄糖耐量检查
Check,NST试验
Check,糖化血清蛋白
Check,糖化血清蛋白（GSP）
Check,胎盘生乳素
Check,胎心监护
Check,尿比重（SG）
Check,活化部分凝血活酶时间（APTT）
Check,后穹窿穿刺术
Check,孕酮(P)
Check,宫腔镜
Check,促甲状腺激素
Check,雌激素
Check,刮宫检查
Check,宫颈刮片（TCT）
Check,阴道清洁度检查
Check,电子阴道镜
Check,子宫大小
Check,抗子宫内膜抗体（EMAb）
Check,宫颈检查
Check,胸膝卧位检查
Check,胎盘分级
Check,雌三醇
Check,胎盘成熟度
Check,弓形虫点免疫金渗滤法
Check,产科检查
Check,总三碘甲状腺原氨酸(TT3)
Check,甲状腺素结合球蛋白
Check,游离甲状腺素
Check,总三碘甲状腺原氨酸
Check,膝反射
Check,纤维蛋白原
Check,胎心胎动
Check,乳头刺激试验
Check,妊娠周数的判断
Check,羊水结晶检查
Check,IgG抗B-效价测定
Check,IgG抗A-效价测定
Check,预产期推算
Check,血小板聚集试验（PAgT）
Check,细菌的鉴定
Check,轮替动作
Check,痛觉
Check,中和试验
Check,血清淀粉酶同工酶（AMY-I）
Check,羊水胆红素
Check,羊水颜色
Check,羊水检查
Check,黄疸检查
Check,羊水渗透量(压)
Check,胎儿发育检查
Check,胎儿生物物理相评分
Check,唾液分泌型免疫球蛋白
Check,儿童生长发育检测
Check,人体内的微量元素检测
Check,血清谷丙转氨酶
Check,染色体核型分析
Check,脐检查
Check,粪便钾（Potassium.K）
Check,白氨酸
Check,粪氯
Check,颌面部检查
Check,牙髓电活力测定
Check,尿瓜氨酸
Check,视网膜检影法
Check,检眼镜检查法
Check,角膜染色法
Check,角膜照影法
Check,Cochet和Bonnet氏角膜知觉测量计
Check,角膜病灶刮片
Check,角膜显微镜
Check,角膜内皮细胞计数仪
Check,角膜检查
Check,巩膜硬度
Check,三面镜
Check,泪液电解质
Check,直接检眼镜检查法
Check,无管胃酸分析
Check,近视力检查法
Check,远视力检查法
Check,泪液pH
Check,泪液溶菌酶
Check,泪液乳铁蛋白
Check,泪膜破裂时间
Check,角膜地形图检查
Check,屈光检查
Check,遮盖法
Check,主觉检查
Check,角膜映光法
Check,立体视觉
Check,睫状血管检查法
Check,泪道探术
Check,挤压泪囊试验
Check,鼻泪管内镜
Check,角膜荧光素染色
Check,角膜反射检查
Check,副鼻窦造影
Check,结膜的检查
Check,晶状体检查
Check,舍莫尔试验
Check,泪液表皮生长因子
Check,眼压
Check,泪腺检查法
Check,淋球菌免疫学检测
Check,淋球菌抗体检测
Check,虹膜检查法
Check,双视标检查法
Check,眼位检查法
Check,眼球表膜检查
Check,瞳孔计
Check,对比敏感度(CSF)检查
Check,前房的一般检查
Check,Schiφtz氏压陷眼压计测量法
Check,眼压计测量法
Check,青光眼激发试验
Check,视野计检查
Check,带状光检影法
Check,散光表验光法
Check,马氏杆
Check,全血黏度
Check,泪液乳酸脱氢酶
Check,前房深度测量
Check,泪道冲洗
Check,眼睑肌力测量计
Check,静态视野检查
Check,动态视野检查
Check,暗适应曲线
Check,瞳孔检查
Check,后鼻镜检查
Check,咽鼓管检查法
Check,鼻甲和鼻道
Check,细菌形态学检查方法
Check,锡克试验
Check,外耳检查
Check,脑脊液细胞分类计数
Check,乳突CT检查
Check,导管吹张法
Check,表试验
Check,鼻内激发试验
Check,耳廓检查
Check,吞咽试验法
Check,间接免疫荧光试验
Check,鼻腔检查
Check,特异性IgE抗体
Check,蠕形螨检查
Check,指指试验
Check,冷热试验
Check,声阻抗检查
Check,瘘管试验
Check,鼻嗅觉功能检查
Check,内听道片
Check,捏鼻闭口呼气法
Check,咽鼓管荧光素试验
Check,红斑狼疮细胞(LEC)
Check,狼疮性抗凝因子
Check,牙髓温度试验（冷热诊）
Check,皮肤斑贴实验
Check,胎儿镜
Check,胎儿镜检查
Check,痰及下呼吸道分泌物标本的细菌学检验
Check,尿氟
Check,尿氟（F）
Check,血浆氟化物
Check,唾液溶菌酶
Check,"维生素B2（VitB2,VB2）"
Check,唾液pH值
Check,唾液富组蛋白
Check,儿童龋齿预防保健
Check,产前的口腔检查
Check,LHRH试验
Check,淋病细菌学检测
Check,不孕不育的免疫学检查
Check,不育男性体格检查
Check,精液果糖
Check,精囊检查
Check,精子顶体完整率检查
Check,精子凝集试验
Check,精子爬高试验
Check,精子顶体酶
Check,直接涂片检查
Check,男性生殖内分泌检查
Check,阴茎海绵体血管活性物质注射
Check,盆腔窃血试验
Check,溴隐亭（BCT）抑制PRL试验
Check,阴茎夜间勃起试验检查
Check,卵磷脂小体
Check,外生殖器检查
Check,男性性功能测试全面测试
Check,人类免疫缺陷病毒抗体
Check,脑脊液β2微球蛋白（β2-MG）
Check,脑脊液β2-微球蛋白
Check,隐球菌病补体结合试验
Check,T淋巴细胞亚群
Check,巨淀粉酶
Check,谷氨酸脱氢酶
Check,丁型肝炎抗原
Check,血清单胺氧化酶（MAO）
Check,β葡萄糖醛酸苷酶
Check,酶联合吸附测定
Check,α-巯基乙醇试验
Check,虎红平板凝集试验
Check,被动血凝测定
Check,四步触诊法
Check,汗液电解质检查
Check,温度与出汗
Check,孢子丝菌凝集试验
Check,空腹血葡萄糖
Check,胰岛素抗体
Check,自我血糖监测
Check,淘虫检查法
Check,肺通气显像
Check,单纯疱疹病毒（HSV）
Check,血清免疫球蛋白M（IgM）
Check,骨髓细菌培养
Check,疟疾间接免疫荧光试验
Check,衣原体检查法
Check,肿瘤筛查
Check,T细胞转化试验
Check,痰液免疫学检查
Check,支气管肺泡灌洗术（BAL）
Check,外-斐二氏反应
Check,血清肌酸激酶
Check,抗登革病毒IgG抗体
Check,皮肤点刺试验
Check,跖反射
Check,心内电生理检查
Check,脑电图尖波
Check,兔感染试验
Check,聚合酶链式反应
Check,基因诊断技术检测梅毒螺旋体
Check,不加热血清反应素实验
Check,快速血浆反应素环状卡片实验
Check,抗环瓜氨酸多肽抗体（抗CCP）
Check,左旋多巴兴奋GH试验
Check,颅骨透照试验
Check,四肢透视
Check,前置镜
Check,遗传筛查
Check,脊髓灰质炎病毒抗体（Polio―Ab）
Check,"乳酸脱氢酶(LDH,LD)"
Check,胸腔积液一般性状检查
Check,液气胸征
Check,胸腔积液临床化学检查
Check,毛发矿物质检查
Check,并殖吸虫后尾蚴膜反应
Check,尿镁（Mg）
Check,普拉特试验
Check,道班征
Check,痰液中柯什曼螺旋体
Check,支气管哮喘运动激发试验
Check,气道阻力(R)
Check,用力肺活量（FVC)
Check,等流量容积
Check,经支气管镜肺活检
Check,病理反射检查
Check,智商
Check,钩端螺旋体病凝集溶解试验
Check,钩端螺旋体乳胶凝集试验
Check,钩端螺旋体补体结合试验
Check,寒冷凝集试验
Check,钩端螺旋体抗体
Check,眼标本的细菌学检查
Check,消化道激素
Check,血清肌酐
Check,尿总氮
Check,血清尿素
Check,回归热螺旋体（BR）
Check,睾丸活检
Check,儿茶酚胺
Check,心音图检查
Check,肾血流量（RPF）
Check,尿透明度
Check,降钙素
Check,胍基化合物
Check,尿液透明度（UCI）
Check,抗链球菌溶血素“O”试验
Check,梅毒血清反应的假阳性
Check,红细胞磷丙糖异构酶
Check,棘层细胞松解征检查
Check,脑脊液氯化物
Check,痰培养+药敏试验
Check,血锑
Check,前列腺液显微镜检查
Check,皮肤划痕试验
Check,M型超声心动图（ME）
Check,抗甲状腺球蛋白抗体（ATGA）
Check,游离甲状腺素（FT4）
Check,甲状旁腺显像
Check,尿碘(I)
Check,血清三碘甲状腺原氨酸
Check,血清丁醇提取碘
Check,促甲状腺激素受体抗体
Check,血浆促甲状腺激素释放激素(TRH)
Check,人体各关节功能活动范围
Check,饮水通气法
Check,深感觉检查
Check,特殊细菌涂片检查
Check,阴道触诊
Check,尿浓缩试验
Check,尿渗透压
Check,唾液肌酐
Check,phi(φ)小体染色
Check,早产视网膜病变筛查
Check,醋酸白试验
Check,氨基酸清除率测定
Check,长碳链脂肪酸
Check,气钡双对比造影
Check,真菌的分离与鉴定
Check,细菌鉴定的酶类试验
Check,抗胃壁细胞抗体
Check,幽门螺杆菌检测
Check,口服法胆道造影
Check,颅内压监测
Check,脑脊液瘘孔定位
Check,埃可病毒抗体
Check,中性粒细胞趋化试验
Check,普鲁卡因过敏试验
Check,青霉素皮内试验
Check,破伤风抗毒素皮内试验（TAT)
Check,血液分析仪检查
Check,维生素B3
Check,普鲁卡因皮内试验
Check,宫颈粘液检查
Check,阴道寄生虫检验
Check,阴道真菌检验
Check,糖发酵试验
Check,淋菌培养
Check,精子运动速度
Check,精子运动轨迹分析
Check,浆膜腔积液葡萄糖
Check,血清金
Check,鼻疽菌素皮内试验
Check,输卵管亚甲蓝通畅试验
Check,输卵管酚磺酞通畅试验
Check,输卵管通畅检查
Check,输卵管通液检查
Check,输卵管通气试验
Check,脑脊液脑膜炎球菌抗原
Check,p53基因检测
Check,磁共振增强扫描
Check,溶血性乙型脑炎补体结合试验
Check,乙型脑炎病毒抗体
Check,抗流行性乙型脑炎病毒IgM抗体
Check,抗乙型脑炎病毒抗体（EPBV-AB)
Check,不孕的基础体温测定
Check,性激素六项检查
Check,裸眼检查法
Check,阴道分泌物细胞学检查
Check,描图试验
Check,指鼻试验
Check,巴氏(Pap) 阴道细胞涂片检查
Check,胰岛细胞抗体
Check,基础胃液分泌量/高峰胃液分泌量
Check,子宫颈活检
Check,5-羟吲哚乙酸
Check,透明质酸酶
Check,前列腺特异性抗原
Check,妇科的保健体检
Check,宫颈妇科常规检查
Check,非必需微量元素
Check,撞击试验
Check,干(硒)板静电摄影
Check,结核杆菌基因检测（PCR）
Check,粪便白细胞
Check,粪便氯化物
Check,肾小球滤过分数(GFF)
Check,肾小球滤过分数
Check,血清α1-微球蛋白
Check,尿液浓缩稀释试验
Check,血清β2-微球蛋白
Check,尿比重3h试验
Check,尿无机磷（Pi）
Check,木糖测定
Check,尿液肉眼检查
Check,脑脊液梅毒血清补体结合反应
Check,幽门螺旋杆菌的直接检查
Check,高峰胃酸分泌量测定（PAO）
Check,脐带血穿刺
Check,血型鉴定
Check,血小板电泳时间测定
Check,脑脊液环磷鸟苷
Check,尿管型
Check,C3肾炎因子(C3Nef)
Check,碱性点彩红细胞计数
Check,尿黑酸定性试验
Check,精液黏稠度
Check,尿道口检查
Check,尿沉渣细胞学
Check,前列腺指检
Check,阴道活检
Check,前列腺肿瘤标记（PSA）
Check,肾血管造影
Check,梅毒血清试验
Check,立克次体补体结合试验
Check,乳房淋巴结实验
Check,生殖器疱疹检测
Check,中年男性体检
Check,甘油复红试验
Check,嗜中性分叶核粒细胞数
Check,中性粒细胞计数（NEUT）
Check,摸空征
Check,伤寒胶乳凝集试验
Check,肥达氏反应
Check,梅毒螺旋体血凝试验
Check,灭活血清反应素试验
Check,快速血浆反应素试验
Check,泪液β2-微球蛋白
Check,小儿角膜检查法
Check,脂肪尿和乳糜尿检查(Chyluria)
Check,尿脂肪
Check,乳糜尿
Check,微丝蚴（Mf）
Check,尿中寄生虫检查
Check,粪便粘液
Check,粪便上皮细胞
Check,脑血流显像
Check,单视标检查法
Check,双眼平衡检查
Check,尿微量清蛋白
Check,尿微量清蛋白（mA1B）
Check,餐后血清锌浓度反应试验(PICR)
Check,尿维生素B2
Check,"尿维生素B2（VitB2,VB2）"
Check,血吸虫斑点酶联免疫吸附试验
Check,血吸虫抗体
Check,腾喜龙试验
Check,灭吐灵（MCP）兴奋PRL试验
Check,双向琼脂扩散试验
Check,动脉血酮体比测定
Check,达阿马托征
Check,昂德腊耳征
Check,尿胱氨酸
Check,血清乳糖
Check,血清超敏促甲状腺激素测定
Check,Alder试验
Check,腰大肌刺激试验
Check,身高测试
Check,循环免疫复合物（CIC)
Check,抗甲状腺过氧化物酶抗体
Check,血红蛋白浓度（HGB）
Check,人巨细胞病毒抗体
Check,抗巨细胞病毒IgM抗体
Check,B淋巴细胞表面标志
Check,脑脊液单克隆抗体检测癌细胞
Check,泪液分泌型免疫球蛋白A
Check,血清结合球蛋白
Check,鼻部放射线检查
Check,糖化血红蛋白
Check,胸腔积液肿瘤细胞学检查
Check,血吸虫酶联免疫吸附试验
Check,血吸虫皮内试验
Check,血吸虫间接血凝试验
Check,转白试验
Check,七叶苷水解试验
Check,足长身高预测法
Check,脑电图棘波
Check,胆汁溶菌试验
Check,眼外部检查
Check,刚果红皮内实验
Check,脑脊液神经降压肽
Check,维生素B2
Check,肛门反射
Check,厌氧菌的分离与鉴定
Check,细菌内毒素检查法
Check,膀胱超声检查
Check,磁共振波谱成像
Check,粪寄生虫卵
Check,芽生菌补体结合试验
Check,血浆内皮素测定
Check,载脂蛋白CⅠ
Check,载脂蛋白A1\载脂蛋白B比值
Check,冠状动脉CT检查
Check,虱检查
Check,卵巢检查
Check,梅毒螺旋体明胶凝集试验
Check,乳房自检
Check,半胱氨酸尿症筛查
Check,幽门螺旋杆菌的免疫学检测
Check,基础胃液分泌量/最大胃酸排量
Check,纯音听力计检查法
Check,功能残气量（FRC）
Check,比塞征
Check,脉冲震荡肺功能（IOS）
Check,粪便隐血试验(OBT)
Check,脏器触诊
Check,红细胞花环试验
Check,卵泡检测
Check,弓弦试验
Check,经阴道超声
Check,脑脊液丙二醛
Check,人体重心平衡仪
Check,酸返流试验
Check,脑脊液P物质
Check,放射性核素脑血管显像
Check,舌下神经检查
Check,抗淋巴细胞抗体
Check,抗淋巴细胞抗体（ALA）
Check,尿谷草转移酶
Check,甲基红试验
Check,并指(趾)畸形检查
Check,羊膜穿刺术
Check,雌激素试验
Check,孕激素试验
Check,甲状旁腺激素（PTH）试验
Check,全血镉
Check,毛果芸香碱出汗试验
Check,血清锂
Check,男性生殖器发育自我检测
Check,血清肌酸激酶同工酶（CKI）
Check,血清肌酸激酶同工酶
Check,脑血流灌注断层显像
Check,纤维蛋白原测定
Check,心血管疾病的超声诊断
Check,葡萄糖抑制生长激素试验
Check,甲状腺激素抑制试验
Check,前列腺液中淀粉样体
Check,淀粉样体
Check,抗中性粒细胞胞质抗体
Check,流行性脑脊髓膜炎免疫学试验
Check,瓦色曼化反应
Check,视觉诱发电位
Check,双链酶试验
Check,血浆醛固酮
Check,侧方应力试验
Check,莱切曼试验
Check,血红蛋白A2
Check,膝关节分离试验
Check,循环免疫复合物
Check,低密度脂蛋白胆固醇(LDL-C)
Check,癌抗原125（CA125）
Check,前臂直尺试验
Check,握拳尺偏试验
Check,石蕊牛乳试验
Check,膀胱输尿管返流显象
Check,半饱和氧分压
Check,精子制动试验
Check,全身体检
Check,精液乳酸脱氢酶-X
Check,静脉听诊
Check,疟原虫抗体和抗原
Check,阿米巴原虫抗体
Check,李文生试验
Check,脑脊液C-反应蛋白
Check,脑脊液钙
Check,脑脊液胶体金试验
Check,脑脊液镁
Check,脑脊液色氨酸试验
Check,唾液黏蛋白
Check,蛋白S抗原
Check,尿肾上腺素
Check,支原体检查法
Check,脑脊液纤维连接蛋白
Check,重复呼吸试验
Check,嗜异性凝集试验
Check,游离三碘甲状腺原氨酸指数
Check,甲状腺摄131碘试验
Check,血清谷草转氨酶
Check,"碱性磷酸酶(ALP,AKP)"
Check,"伤寒、副伤寒血清凝集试验（肥达氏试验,肥达反应,Widal）"
Check,皮肤定位觉
Check,运动觉
Check,睾酮
Check,精子计数
Check,尿黄体生成素
Check,黄体生成素
Check,经皮肤穿刺胆道造影
Check,毛发
Check,乳酸（LA）
Check,面部色诊
Check,髋膝屈曲试验
Check,髋外旋外展试验
Check,骨盆倾斜试验
Check,俯卧伸髋试验
Check,梅毒螺旋体抗体
Check,康氏反应
Check,血磷脂（PL）
Check,"白蛋白(A,Alb)"
Check,6-酮前列腺素F1α
Check,疲劳自测测试
Check,疥螨检查
Check,下消化道摄影检查
Check,排卵预测试纸
Check,抗卵子透明带抗体（AZP）
Check,唾液富酪蛋白
Check,γ-干扰素
Check,华(Wassermann)氏补体结合试验
Check,二硝基氯苯（DNCB）
Check,二硝基氯苯试验
Check,麻风病的间接荧光抗体吸收试验（FLA-ABS试验）
Check,血清淀粉样蛋白A
Check,麻风病的皮内试验
Check,麻疹病毒抗体
Check,EA花环激活试验
Check,抗麻疹病毒抗体
Check,冷溶血试验
Check,血清锰（Mn）
Check,红细胞寿命
Check,电阻抗体积描记检查
Check,颅内多普勒血流图(TCD)
Check,积液β2-微球蛋白
Check,中性粒细胞核鼓槌小体
Check,性别观察
Check,血清铝
Check,睾丸自我检查
Check,血小板相关免疫球蛋白（PAIgG、PAIgA、PAIgM）
Check,骨髓单核细胞系统
Check,骨髓粒细胞与有核红细胞比值（M/E）
Check,血浆因子Ⅷ抑制物定性测定
Check,婴幼儿肌肉骨骼系统检查
Check,CT造影增强扫描
Check,鼠红细胞花环形成试验
Check,血清α1抗胰蛋白酶测定（α1-AT ）
Check,异丙醇试验
Check,骨骼叩诊
Check,嗜碱性点彩红细胞
Check,红细胞腺苷酸激酶
Check,床旁摄片
Check,抗流行性出血热IgM抗体
Check,抗流行性出血热病毒抗体（EHF-AB）
Check,白细胞介素2（iL-2）
Check,柯萨奇病毒抗体
Check,抗柯萨奇B病毒IgG抗体
Check,前房轴深检查法
Check,压平眼压计测量法
Check,国际标准智力测试
Check,羊水细胞培养
Check,光敏感试验
Check,眼球异物定位摄影
Check,可提取性核抗原（ENA）
Check,抗双链脱氧核糖核酸抗体（dsDNA）
Check,嗜碱性粒细胞计数（B）
Check,嗜碱性粒细胞数
Check,献血者健康检查
Check,乙肝病毒学指标
Check,纤溶酶
Check,"复钙交叉试验（CRT,PRT）"
Check,载脂蛋白B（ApoB）
Check,半乳糖耐量试验
Check,血液半乳糖
Check,半乳糖血症筛查
Check,抗庚型肝炎病毒IgG抗体
Check,交叉配血试验
Check,苯丙酮尿症(PKU）筛查
Check,血红蛋白电泳
Check,血红蛋白热不稳定试验
Check,半胱胺酸试验
Check,琼脂扩散试验
Check,威廉征
Check,"肺内分流量（Qsp,Qs/Qt）"
Check,试管凝集试验
Check,布氏杆菌凝集试验
Check,尿苯丙酸试验
Check,血清补体C5含量
Check,SPECT显像
Check,纤维蛋白肽A
Check,红细胞烯醇化酶
Check,父母身高预测法
Check,现时身高预测法
Check,身高预测
Check,婴幼儿测量身长
Check,股四头肌肌力试验
Check,腰臀围比例
Check,弹跳征
Check,两下肢长度
Check,粪量
Check,五官MRI检查
Check,痰液性状
Check,小气脑CT扫描
Check,血清锂（Li）
Check,螺旋体蛋白补体结合试验
Check,脑脊液葡萄糖和血清葡萄糖比值
Check,胎产式
Check,宫缩应激试验
Check,Ⅰ级产前超声检查
Check,EB病毒抗体（EBV－Ab）
Check,吡啶斯的明兴奋GH试验
Check,阴道毛滴虫检查
Check,羊水甲胎球蛋白
Check,系统胎儿超声检查
Check,头面部触诊
Check,联合屈曲征
Check,自主神经功能检查
Check,人工周期试验
Check,雌激素撤血试验
Check,介入性宫内取材检查
Check,粪便结石
Check,血小板凝集试验（PAgT）
Check,血小板纤维蛋白原受体检测
Check,原地踏步试验
Check,脑脊液培养+药敏试验
Check,游离甲状腺素指数（FT4I）
Check,尿肌酐
Check,脑氧代谢显像
Check,搔刮试验
Check,胸腹水常规检查
Check,积液纤维结合蛋白
Check,腹水甘油三酯
Check,液波震颤(fluid thrill)
Check,呼吸肌张力的测定
Check,氨基酸测定
Check,谷酰氨检测
Check,胫化酶谷氨酸
Check,必需氨基酸
Check,4-胫脯氨酸
Check,白带pH值
Check,胎方位
Check,婴儿智力测试
Check,性病研究实验室试验
Check,唾液钠
Check,刚果红试验
Check,丁型肝炎病毒(HDV)
Check,粪便量
Check,交锁征
Check,脊柱运动试验
Check,体重指数
Check,眼底接触镜
Check,优生四项检查
Check,全血乳酸测定
Check,胸膜腔内气体成分压力的测定
Check,阴茎血流指数
Check,髋臼指数
Check,HLA定型
Check,肿瘤声学造影
Check,子宫位置
Check,包皮包茎检查
Check,子宫疾病自检
Check,斯叩达鼓音
Check,补体结合试验（CFT）
Check,抗肾小球基底膜抗体
Check,最大中期呼气流速与最大中期流速时间（MMFR)
Check,多普勒小儿血压检测
Check,阴囊检查
Check,电子束CT
Check,荚膜肿胀试验
Check,轮状病毒抗体（RV Ab）
Check,肿瘤坏死因子α
Check,黄体酮试验
Check,单克隆丙种球蛋白
Check,HPV检查
Check,性传播疾病免疫检测
Check,血清甲胎蛋白(AFP)
Check,血清前白蛋白（PA）
Check,血小板活化因子
Check,胸腔积液显微镜检查
Check,内镜逆行胆胰管造影术
Check,放射免疫显象
Check,高密度脂蛋白胆固醇
Check,纤溶酶原
Check,血清黏度
Check,血清黏度（SV）
Check,骨髓其他细胞
Check,抱膝试验
Check,膝侧向运动试验
Check,甲状腺吸碘率试验
Check,瞳孔外观
Check,尿液标本的细菌学检验
Check,脑脊液氨基酸
Check,持板试验
Check,夹纸试验
Check,两手互握试验
Check,精氨酸
Check,赖氨酸
Check,维生素E
Check,被动转移试验
Check,巨噬细胞移动抑制试验
Check,尿黑素
Check,尿三氯化铁试验
Check,韦伯试验
Check,听力图
Check,重振试验
Check,斑疹伤寒血清学检测
Check,午夜一片法地塞米松抑制试验
Check,内镜下胰胆造影术（ERCP）
Check,抗核抗体(ANA)或抗核因子(ANF)
Check,抗艾滋病(AIDS)抗体
Check,常量元素
Check,血浆缬氨酸
Check,高考体检
Check,脑脊液5-羟吲哚乙酸
Check,"餐后2小时血葡萄糖（2HPG,PBG）"
Check,分侧肾静脉肾素活性测定
Check,肾小球功能试验
Check,尿多巴胺
Check,尿锰
Check,全血锰
Check,尿卜琳及其前体
Check,血清铅（Pb）
Check,脑脊液丙氨酸氨基转移酶
Check,血浆抗利尿激素（ADH）
Check,尿17-生酮类固醇
Check,磷酸肌酸激同工酶
Check,抗肝细胞膜抗原抗体(ALMA)
Check,组织纤维溶酶原激活物(t-PA)
Check,脯氨酸肽酶
Check,精氨酰琥珀酸裂解酶
Check,积液乳酸脱氢酶
Check,胸腹水纤维蛋白降解产物
Check,血清纤维结合蛋白
Check,载脂蛋白E基因分型
Check,过敏原检测仪
Check,细菌对抗生素敏感试验
Check,羊水一般检查
Check,胫骨后肌肌力试验
Check,前房角镜检查法
Check,集光检查法
Check,脑代谢显像
Check,光学相干断层扫描（OCT）
Check,新生儿甲状腺功能检查
Check,胸膜摩擦感
Check,结节病抗原（Kveim）试验
Check,芬科斯试验
Check,TCT检查
Check,平均红细胞血红蛋白浓度(MCHC)
Check,抗骨骼肌抗体
Check,甲状腺静态显像
Check,兴奋剂尿检
Check,抗磷脂抗体
Check,静态骨显像
Check,中剂量地塞米松抑制试验
Check,儿童骨科检查
Check,血栓烷B2
Check,脂蛋白电泳
Check,高密度脂蛋白2-胆固醇
Check,血清铬（Cr）
Check,64排螺旋CT检查
Check,抗单链DNA(ssDNA)抗体
Check,呼吸道合胞病毒抗体
Check,毒素皮肤试验
Check,每分钟肺泡通气量（VA）
Check,颅整体观
Check,盆腔充气造影
Check,流式细胞DNA分析
Check,血小板平均体积（MPV）
Check,尿氨基酸氮
Check,轮状病毒抗原的检测
Check,侧卧位肺灌注显像
Check,肝血流灌注显像
Check,血清脯氨酸羟化酶
Check,胰岛素刺激胃分泌试验
Check,胃液IgG IgA
Check,抗内因子抗体(AIFA)
Check,最大胃液分泌量
Check,尿肌红蛋白
Check,靛氰绿潴留试验
Check,血清γ-谷氨酰转肽酶同工酶（iso-r-GTP）
Check,对氨马尿酸清除率
Check,尿沉渣结晶检查
Check,尿结晶
Check,硝基四唑氮蓝试验
Check,细菌对于碳水化合物的代谢试验
Check,白细胞抗原（HLA）
Check,淋巴细胞毒试验
Check,尿胃蛋白酶
Check,尿去氢异雄酮
